date,firm,order_id,direction,size,sub_price,t_submit,t_terminal,term_type,hold_s,filled,mid_at_sub,price_to_mid_bps,mtm_pnl_at_deletion_usd,pnl_0.001s,pnl_0.01s,pnl_0.05s,pnl_0.1s,pnl_0.25s,pnl_0.5s,pnl_1s,pnl_2s,pnl_5s,pnl_10s,pnl_30s,pnl_60s,pnl_300s,pnl_1800s,pnl_EOD,nearest_event,nearest_event_dt_s,firm_name,firm_type,known_strategies,strategy_class,annotation_conf
2025-10-01,ETMM,149895625,bid,100,910.74,36129.105364,36606.365481,delete,477.260117,False,913.33,-28.36,386.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,158359141,ask,100,916.38,36298.314078,37307.08732,delete,1008.773242,False,913.94,26.7,108.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,172346109,bid,100,911.93,36606.365481,37098.970615,delete,492.605134,False,914.6,-29.19,122.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,192119001,bid,100,910.71,37098.970615,37307.060841,delete,208.090226,False,913.15,-26.72,406.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,200305065,bid,100,912.03,37307.060841,37707.332786,delete,400.271944,False,914.77,-29.95,119.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,200306961,ask,100,917.59,37307.08732,37624.892644,delete,317.805324,False,915.3,25.02,359.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,211795965,ask,100,916.41,37624.892644,37761.518594,delete,136.62595,False,914.0,26.37,360.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,214617241,bid,100,910.71,37707.332786,38307.222151,delete,599.889365,False,913.22,-27.49,398.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,216559593,ask,100,915.16,37761.518594,38197.033427,delete,435.514832,False,912.81,25.74,151.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,232862733,ask,100,916.31,38197.033427,38313.61669,delete,116.583263,False,913.65,29.11,122.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,236664089,bid,100,911.86,38307.222151,38382.492884,delete,75.270733,False,914.69,-30.94,360.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,236861581,ask,100,917.75,38313.61669,38522.953302,delete,209.336612,False,915.09,29.07,175.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,239103637,bid,100,913.06,38382.492884,38583.389378,delete,200.896494,False,915.46,-26.22,156.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,242356797,ask,100,943.77,38464.784929,43427.21677,delete,4962.431841,False,915.86,304.74,3211.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,244801077,ask,100,919.14,38522.953302,38538.263162,delete,15.30986,False,916.0,34.28,382.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,245390577,ask,100,917.8,38538.263162,40040.491264,delete,1502.228102,False,915.32,27.09,86.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,246818673,bid,100,911.85,38583.389378,38853.790763,delete,270.401386,False,914.62,-30.29,377.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,257320821,bid,100,913.21,38853.790763,39582.115228,delete,728.324464,False,915.62,-26.32,165.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,282340529,bid,100,912.04,39582.115228,39647.879723,delete,65.764496,False,914.86,-30.82,341.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,284543781,bid,100,913.21,39647.879723,39798.124494,delete,150.24477,False,915.45,-24.47,124.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,289456641,bid,100,912.04,39798.124494,39982.206145,delete,184.081651,False,914.45,-26.35,375.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,295723345,bid,100,913.21,39982.206145,40160.362115,delete,178.15597,False,915.79,-28.17,391.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,297562985,ask,100,919.3,40040.491264,40659.691765,delete,619.2005,False,916.94,25.74,130.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,301165645,bid,100,914.57,40160.362115,40745.399493,delete,585.037378,False,917.12,-27.8,391.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,316763837,ask,100,920.57,40659.691765,41158.212247,delete,498.520482,False,918.0,28.0,372.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,319315145,bid,100,915.94,40745.399493,41068.210612,delete,322.811119,False,918.48,-27.65,122.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,328594481,bid,100,914.65,41068.210612,41297.860797,delete,229.650186,False,917.16,-27.37,130.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,331086049,ask,100,919.38,41158.212247,41402.209513,delete,243.997266,False,916.85,27.59,402.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,335073409,bid,100,913.32,41297.860797,42014.593343,delete,716.732546,False,915.95,-28.71,126.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,338358113,ask,100,917.88,41402.209513,42656.307774,delete,1254.098261,False,915.36,27.53,358.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,354730933,bid,100,912.04,42014.593343,42744.089838,delete,729.496495,False,914.58,-27.77,106.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,370604173,ask,100,916.68,42656.307774,42753.32329,delete,97.015516,False,914.3,26.03,368.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,372816629,bid,100,910.71,42744.089838,43318.271901,delete,574.182063,False,913.1,-26.17,129.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,373048501,ask,100,915.45,42753.32329,43318.003109,delete,564.679819,False,913.0,26.83,341.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,386647029,ask,100,914.3,43318.003109,44752.489281,delete,1434.486171,False,912.04,24.78,115.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,386655521,bid,100,909.55,43318.271901,44761.091867,delete,1442.819966,False,912.0,-26.86,406.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
2025-10-01,ETMM,389302849,ask,100,939.17,43427.21677,50519.556634,delete,7092.339864,False,911.66,301.76,2307.0,,,,,,,,,,,,,,,,,,"G1 Execution Services, LLC (also known as G1X)",market-maker,"['Retail order flow internalization (PFOF wholesaling)', 'Two-sided market making in listed NMS equities and OTC equity securities', 'Principal/agency execution of broker-dealer client orders', 'Bid-a",?,?
